timestamp,target pos (1),pos (1),speed (1),load (1),current (1),temp (1),status (1),moving (1),target pos (2),pos (2),speed (2),load (2),current (2),temp (2),status (2),moving (2),target pos (3),pos (3),speed (3),load (3),current (3),temp (3),status (3),moving (3),target pos (4),pos (4),speed (4),load (4),current (4),temp (4),status (4),moving (4)
2025-11-12T09:57:37.443Z,2047,2048,0,28,1,34,0,0,2047,2046,0,1052,0,38,0,0,2247,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:37.544Z,2047,2048,0,28,0,34,0,0,2047,2046,0,1052,0,38,0,0,2247,1748,0,0,0,33,0,1,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:37.645Z,2047,2048,0,28,1,34,0,0,2047,2046,0,1052,0,38,0,0,2247,1803,900,1256,26,33,0,1,2347,2346,32818,1036,0,33,0,0
2025-11-12T09:57:37.745Z,2047,2042,33018,1122,3,34,0,0,2047,2053,32818,119,3,38,0,0,2247,1979,2100,1472,48,33,0,1,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:37.846Z,2047,2046,0,1052,1,34,0,0,2047,2048,0,28,0,38,0,0,2247,2169,1550,1284,36,33,0,1,2347,2346,0,1036,0,33,0,0
2025-11-12T09:57:37.947Z,2047,2046,0,1052,1,34,0,0,2047,2048,0,28,1,38,0,0,1747,2240,400,1080,5,33,0,1,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:38.047Z,2047,2046,0,1052,0,34,0,0,2047,2048,0,28,0,38,0,0,1747,2241,0,1048,1,33,0,1,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:38.148Z,2047,2046,0,1052,1,34,0,0,2047,2048,0,28,0,38,0,0,1747,2185,33618,216,26,33,0,1,2347,2346,32818,1036,0,33,0,0
2025-11-12T09:57:38.249Z,2047,2046,0,1052,0,34,0,0,2047,2048,0,28,1,38,0,0,1747,2006,34818,424,35,33,0,1,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:38.349Z,2047,2046,0,1052,1,34,0,0,2047,2047,0,0,0,38,0,0,1747,1818,34168,232,20,33,0,1,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:38.450Z,2047,2046,0,1052,1,34,0,0,2047,2047,0,0,1,38,0,0,1747,1749,32968,16,0,33,0,1,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:38.552Z,2047,2046,0,1052,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2346,32818,1036,0,33,0,0
2025-11-12T09:57:38.652Z,2047,2047,0,0,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:38.753Z,2047,2047,0,0,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:38.854Z,2047,2047,0,0,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:38.955Z,2047,2047,0,0,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,1847,2347,0,0,0,33,0,0
2025-11-12T09:57:39.055Z,2047,2047,0,0,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,1847,2346,0,37,2,33,0,1
2025-11-12T09:57:39.155Z,2047,2047,0,0,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,1847,2273,33768,291,28,33,0,1
2025-11-12T09:57:39.255Z,2047,2053,300,115,3,35,0,0,2047,2042,33068,1102,1,38,0,0,1747,1748,0,8,0,33,0,0,1847,2082,34968,479,35,34,0,1
2025-11-12T09:57:39.356Z,2047,2048,0,28,1,34,0,0,2047,2045,0,1065,1,38,0,0,1747,1748,0,8,0,33,0,0,1847,1904,34218,237,30,33,0,1
2025-11-12T09:57:39.457Z,2047,2048,0,28,1,34,0,0,2047,2045,0,1065,1,38,0,0,1747,1748,0,8,0,33,0,0,2347,1850,33018,37,2,33,0,1
2025-11-12T09:57:39.558Z,2047,2048,0,28,1,34,0,0,2047,2045,0,1065,1,38,0,0,1747,1748,0,8,0,33,0,0,2347,1850,0,12,0,33,0,1
2025-11-12T09:57:39.659Z,2047,2048,0,28,0,34,0,0,2047,2045,0,1065,1,38,0,0,1747,1748,0,8,0,33,0,0,2347,1917,1100,1278,20,33,0,1
2025-11-12T09:57:39.759Z,2047,2048,0,28,1,34,0,0,2047,2046,50,1052,1,38,0,0,1747,1748,0,8,0,33,0,0,2347,2110,2350,1445,31,33,0,1
2025-11-12T09:57:39.860Z,2047,2048,0,28,1,34,0,0,2047,2046,0,1052,1,38,0,0,1747,1748,0,8,0,33,0,0,2347,2288,1350,1236,17,34,0,1
2025-11-12T09:57:39.961Z,2047,2048,0,28,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,150,0,0,33,0,1
2025-11-12T09:57:40.062Z,2047,2048,0,28,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,34,0,0
2025-11-12T09:57:40.163Z,2047,2048,0,28,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
